transaction_id,product_id,customer_id,transaction_date,online_order,product_size
17504,56,3151,2017-07-09,0,medium
17505,69,3064,2017-05-06,0,medium
17506,88,1461,2017-03-04,0,medium
17507,27,2275,2017-06-12,1,medium
17508,99,372,2017-09-17,0,medium
17509,51,53,2017-02-20,1,medium
17510,2,1849,2017-08-16,1,medium
17511,79,2008,2017-06-07,0,medium
17512,80,2700,2017-08-14,0,medium
17513,59,1910,2017-08-20,0,small
17514,9,253,2017-03-22,0,medium
17515,92,110,2017-05-22,1,small
17516,22,355,2017-02-07,0,medium
17517,46,1652,2017-04-07,1,medium
17518,49,1208,2017-02-07,0,medium
17519,3,546,2017-08-05,0,large
17520,91,1706,2017-08-14,1,medium
17521,4,3382,2017-01-27,1,medium
17522,87,1003,2017-08-05,0,medium
17523,36,241,2017-04-30,0,medium
17524,16,2515,2017-11-09,0,small
17525,56,2071,2017-08-05,0,medium
17526,53,1851,2017-03-20,0,medium
17527,39,2683,2017-05-16,0,large
17528,2,15,2017-01-20,0,medium
17529,58,1111,2017-07-05,1,medium
17530,45,181,2017-11-10,0,medium
17531,35,2324,2017-03-01,1,medium
17532,97,2579,2017-05-29,1,large
17533,0,706,2017-09-13,1,medium
17534,77,2144,2017-10-21,0,large
17535,0,1210,2017-07-29,1,
17536,9,3190,2017-07-21,0,medium
17537,0,2012,2017-01-15,1,large
17538,1,2640,2017-05-25,0,medium
17539,43,655,2017-05-30,1,medium
17540,40,1707,2017-05-23,1,large
17541,40,126,2017-12-19,0,medium
17542,74,3353,2017-04-01,1,medium
17543,34,836,2017-10-19,1,large
17544,79,3237,2017-04-21,0,medium
17545,45,2651,2017-12-15,0,medium
17546,56,1419,2017-05-03,1,medium
17547,57,250,2017-11-29,1,large
17548,30,1055,2017-06-07,1,medium
17549,35,2335,2017-09-14,1,medium
17550,63,657,2017-07-08,1,medium
17551,25,48,2017-04-23,1,medium
17552,14,933,2017-07-15,1,small
17553,71,1224,2017-08-18,0,large
17554,68,1050,2017-12-04,1,medium
17555,60,3468,2017-12-27,0,small
17556,18,560,2017-11-19,1,medium
17557,79,2879,2017-01-05,0,medium
17558,79,1512,2017-08-16,0,large
17559,0,3123,2017-01-10,1,medium
17560,85,2491,2017-03-09,,medium
17561,88,912,2017-11-20,1,medium
17562,20,1992,2017-04-10,1,small
17563,72,2443,2017-02-17,1,medium
17564,22,1451,2017-03-10,1,medium
17565,20,1698,2017-05-17,1,small
17566,63,507,2017-02-04,1,medium
17567,82,3404,2017-08-25,0,medium
17568,80,2536,2017-08-01,1,medium
17569,0,1894,2017-07-20,1,medium
17570,96,915,2017-03-21,0,small
17571,61,1016,2017-03-06,1,medium
17572,25,1063,2017-08-24,0,medium
17573,48,1776,2017-05-13,0,medium
17574,34,605,2017-12-28,0,large
17575,74,1411,2017-11-17,1,medium
17576,91,2335,2017-03-15,1,medium
17577,86,1613,2017-07-09,1,medium
17578,93,2824,2017-01-22,0,medium
17579,0,1944,2017-12-25,1,medium
17580,100,631,2017-09-23,1,medium
17581,66,2248,2017-09-06,1,small
17582,49,1050,2017-09-19,0,medium
17583,7,523,2017-05-01,0,medium
17584,52,793,2017-08-31,1,large
17585,9,433,2017-12-15,1,medium
17586,1,2770,2017-11-27,0,large
17587,0,1993,2017-06-17,0,medium
17588,54,1482,2017-08-23,1,medium
17589,90,819,2017-07-13,1,medium
17590,60,3332,2017-02-26,1,small
17591,23,2614,2017-05-21,1,medium
17592,79,3461,2017-05-22,0,medium
17593,64,1678,2017-01-13,0,small
17594,94,1947,2017-05-20,0,large
17595,10,3016,2017-11-23,0,medium
17596,10,1569,2017-11-07,1,medium
17597,0,3326,2017-11-05,1,medium
17598,81,1670,2017-05-05,1,small
17599,75,2296,2017-11-24,1,large
17600,76,3438,2017-05-23,1,medium
17601,0,1440,2017-12-11,0,medium
17602,20,3204,2017-11-18,0,small
17603,0,1005,2017-01-13,0,medium
17604,80,2097,2017-01-23,0,medium
17605,88,334,2017-08-02,1,medium
17606,0,208,2017-01-11,1,medium
17607,0,923,2017-01-10,1,medium
17608,0,1538,2017-07-07,0,medium
17609,13,1641,2017-10-28,1,medium
17610,27,661,2017-08-14,0,medium
17611,47,3435,2017-02-02,0,small
17612,65,769,2017-07-16,1,medium
17613,89,1384,2017-11-24,0,large
17614,21,1190,2017-09-11,0,large
17615,74,307,2017-03-07,0,medium
17616,5,1788,2017-08-16,1,medium
17617,67,2289,2017-05-12,1,medium
17618,99,3146,2017-04-09,0,medium
17619,11,2132,2017-03-31,1,small
17620,98,1976,2017-08-10,1,medium
17621,79,709,2017-08-06,0,medium
17622,89,445,2017-05-11,1,large
17623,43,3323,2017-06-23,1,medium
17624,13,919,2017-06-15,1,medium
17625,1,2534,2017-09-13,0,medium
17626,0,3265,2017-04-22,0,medium
17627,36,598,2017-01-12,1,medium
17628,65,992,2017-06-10,0,medium
17629,65,953,2017-04-27,1,medium
17630,38,669,2017-11-11,0,medium
17631,96,1168,2017-09-08,1,small
17632,12,2820,2017-09-13,0,medium
17633,27,2859,2017-12-13,1,medium
17634,72,1313,2017-07-17,0,medium
17635,34,2939,2017-03-29,0,large
17636,98,1729,2017-09-18,0,medium
17637,69,1050,2017-10-11,1,medium
17638,11,1822,2017-05-10,1,medium
17639,0,13,2017-12-03,1,medium
17640,57,719,2017-11-26,1,large
17641,25,2026,2017-06-06,0,medium
17642,72,3485,2017-05-29,1,medium
17643,32,388,2017-11-05,1,medium
17644,66,951,2017-01-19,0,small
17645,72,1943,2017-02-06,1,medium
17646,74,1588,2017-05-03,0,medium
17647,0,1798,2017-04-25,1,medium
17648,17,2513,2017-05-28,1,medium
17649,0,637,2017-12-23,1,medium
17650,52,3240,2017-09-25,1,medium
17651,14,2740,2017-08-07,0,small
17652,76,1998,2017-04-07,0,small
17653,86,2942,2017-11-05,0,large
17654,69,578,2017-04-29,1,large
17655,26,1782,2017-10-10,1,medium
17656,50,1651,2017-02-18,0,small
17657,6,2835,2017-05-16,0,medium
17658,34,552,2017-03-01,0,medium
17659,65,2464,2017-06-22,0,medium
17660,12,1837,2017-04-01,1,medium
17661,54,1647,2017-06-16,0,medium
17662,59,2268,2017-02-17,0,large
17663,82,1094,2017-03-12,0,medium
17664,39,2289,2017-11-01,0,large
17665,50,3240,2017-09-17,0,small
17666,3,48,2017-02-06,0,large
17667,12,1042,2017-11-25,0,large
17668,8,2469,2017-06-19,1,small
17669,8,130,2017-10-15,0,small
17670,55,2269,2017-11-09,0,large
17671,46,2470,2017-12-18,1,medium
17672,55,1542,2017-05-29,0,large
17673,6,1784,2017-06-04,0,medium
17674,41,440,2017-08-18,0,medium
17675,43,1133,2017-07-02,1,medium
17676,92,1848,2017-11-18,1,small
17677,74,230,2017-09-23,1,medium
17678,0,1323,2017-09-22,0,medium
17679,33,3454,2017-09-06,1,small
17680,94,1389,2017-10-07,1,large
17681,62,2985,2017-04-07,0,medium
17682,12,3219,2017-05-17,1,medium
17683,30,445,2017-07-19,0,medium
17684,46,135,2017-02-23,0,medium
17685,33,3330,2017-02-16,0,small
17686,99,984,2017-11-04,0,medium
17687,90,241,2017-11-13,1,medium
17688,23,2210,2017-07-02,0,medium
17689,56,2889,2017-09-16,0,medium
17690,0,449,2017-03-05,1,medium
17691,84,562,2017-08-31,0,medium
17692,6,2608,2017-04-22,0,medium
17693,18,1078,2017-12-12,0,medium
17694,60,1202,2017-08-24,1,small
17695,17,59,2017-12-08,0,large
17696,76,2875,2017-07-28,0,small
17697,31,1721,2017-12-08,1,medium
17698,98,23,2017-05-16,0,medium
17699,51,1547,2017-07-09,1,medium
17700,12,3369,2017-04-24,1,medium
17701,21,39,2017-10-06,1,large
17702,3,3368,2017-10-04,1,large
17703,79,1107,2017-04-30,1,large
17704,12,1631,2017-04-02,0,medium
17705,10,1172,2017-11-16,1,medium
17706,70,2403,2017-05-29,1,medium
17707,87,3088,2017-04-29,0,medium
17708,52,3136,2017-02-02,1,medium
17709,50,50,2017-01-17,0,small
17710,49,1933,2017-09-16,1,medium
17711,13,2611,2017-09-23,0,medium
17712,90,1114,2017-06-04,0,medium
17713,49,677,2017-04-10,1,medium
17714,80,3377,2017-04-05,1,medium
17715,67,3211,2017-11-25,1,large
17716,13,1353,2017-04-25,,medium
17717,43,1664,2017-11-18,0,medium
17718,3,2723,2017-07-25,0,large
17719,82,975,2017-08-28,1,medium
17720,0,3447,2017-05-05,1,medium
17721,30,1968,2017-07-24,1,medium
17722,49,820,2017-12-27,0,large
17723,61,3122,2017-03-02,1,small
17724,62,2251,2017-06-29,0,medium
17725,86,2607,2017-08-12,1,medium
17726,12,1507,2017-12-14,0,large
17727,0,1136,2017-08-07,0,medium
17728,35,1909,2017-07-30,0,medium
17729,54,3191,2017-04-11,0,medium
17730,13,1273,2017-09-08,0,medium
17731,24,3331,2017-01-18,1,large
17732,91,3302,2017-12-10,1,medium
17733,40,2615,2017-04-20,0,medium
17734,27,2345,2017-11-06,,medium
17735,11,868,2017-07-20,0,medium
17736,41,1122,2017-03-24,1,medium
17737,10,3013,2017-04-02,0,medium
17738,74,252,2017-05-02,1,medium
17739,93,2425,2017-05-23,0,medium
17740,82,2241,2017-05-03,0,medium
17741,35,2551,2017-04-08,1,medium
17742,26,433,2017-02-19,1,medium
17743,82,733,2017-05-16,0,medium
17744,64,3387,2017-07-11,1,large
17745,60,2076,2017-12-11,1,small
17746,0,136,2017-07-16,1,medium
17747,1,3051,2017-08-12,0,medium
17748,71,830,2017-06-10,1,large
17749,0,228,2017-05-01,0,small
17750,56,953,2017-10-13,1,medium
17751,66,491,2017-03-30,1,small
17752,90,752,2017-11-17,0,medium
17753,76,2121,2017-05-04,1,medium
17754,62,587,2017-09-17,0,medium
17755,42,236,2017-12-24,1,small
17756,46,1803,2017-08-31,1,medium
17757,41,1996,2017-05-13,1,medium
17758,36,3144,2017-08-01,1,medium
17759,36,2654,2017-03-09,0,medium
17760,88,2566,2017-01-31,1,medium
17761,0,1817,2017-06-24,1,medium
17762,91,2008,2017-04-08,0,medium
17763,92,13,2017-01-06,0,large
17764,49,1646,2017-12-04,1,medium
17765,0,2888,2017-03-08,1,medium
17766,31,325,2017-08-19,1,medium
17767,53,2914,2017-04-20,0,medium
17768,0,168,2017-03-13,0,
17769,47,3269,2017-04-12,1,small
17770,74,2907,2017-01-18,1,medium
17771,66,142,2017-08-26,0,small
17772,19,1047,2017-10-08,0,large
17773,32,3186,2017-12-11,0,medium
17774,70,199,2017-02-06,1,medium
17775,2,1745,2017-07-16,1,medium
17776,73,401,2017-03-05,0,medium
17777,0,551,2017-07-31,0,medium
17778,41,84,2017-06-04,0,medium
17779,26,2304,2017-05-18,0,medium
17780,59,2574,2017-03-23,1,large
17781,53,1482,2017-10-10,0,medium
17782,30,1087,2017-02-26,0,medium
17783,7,2200,2017-04-20,1,medium
17784,61,1673,2017-08-19,1,medium
17785,33,981,2017-05-25,0,small
17786,0,1875,2017-02-15,0,medium
17787,85,2833,2017-12-14,0,medium
17788,85,2678,2017-01-31,0,medium
17789,6,342,2017-09-09,0,medium
17790,13,1049,2017-05-28,0,medium
17791,22,1798,2017-10-12,0,medium
17792,39,2346,2017-07-16,0,large
17793,79,800,2017-02-28,0,medium
17794,5,315,2017-03-20,1,medium
17795,64,1752,2017-12-02,1,large
17796,6,2236,2017-11-11,0,medium
17797,2,2372,2017-09-14,0,medium
17798,77,3331,2017-07-09,0,large
17799,48,1473,2017-06-20,1,medium
17800,86,309,2017-12-21,1,medium
17801,69,219,2017-04-16,1,medium
17802,36,532,2017-11-03,1,medium
17803,94,3185,2017-05-22,0,large
17804,74,421,2017-02-28,0,medium
17805,3,2139,2017-03-26,1,large
17806,3,3032,2017-07-01,1,large
17807,21,1908,2017-06-29,1,medium
17808,96,34,2017-04-10,1,small
17809,21,2280,2017-12-06,1,large
17810,92,1845,2017-05-07,0,small
17811,27,1835,2017-11-25,1,medium
17812,89,385,2017-05-28,0,large
17813,59,1652,2017-04-11,1,small
17814,69,1054,2017-05-16,1,medium
17815,85,220,2017-05-22,0,medium
17816,62,3341,2017-11-11,0,medium
17817,71,207,2017-01-03,0,large
17818,9,197,2017-07-17,1,small
17819,23,219,2017-03-08,0,small
17820,89,3197,2017-12-27,0,large
17821,58,346,2017-09-08,1,medium
17822,45,3338,2017-12-26,0,medium
17823,0,1480,2017-07-25,1,medium
17824,61,402,2017-05-05,1,medium
17825,0,714,2017-08-10,1,medium
17826,78,25,2017-12-25,1,large
17827,40,151,2017-08-15,1,medium
17828,34,2361,2017-05-30,1,medium
17829,12,357,2017-12-15,0,medium
17830,90,2230,2017-04-25,1,medium
17831,52,2080,2017-03-08,1,large
17832,24,285,2017-03-19,0,large
17833,63,2565,2017-06-13,0,medium
17834,45,713,2017-04-07,0,medium
17835,81,1690,2017-05-16,1,small
17836,43,814,2017-07-22,0,medium
17837,85,1326,2017-06-26,1,medium
17838,31,3362,2017-10-05,1,medium
17839,57,642,2017-01-01,0,large
17840,84,1797,2017-05-13,1,medium
17841,5,3237,2017-04-27,1,medium
17842,81,1678,2017-02-07,1,medium
17843,100,2949,2017-11-15,1,medium
17844,49,792,2017-04-03,1,large
17845,53,3473,2017-05-19,0,medium
17846,61,1769,2017-02-12,1,medium
17847,21,127,2017-06-07,1,large
17848,72,800,2017-10-03,0,medium
17849,40,2890,2017-07-28,1,medium
17850,71,1824,2017-08-21,1,large
17851,79,709,2017-07-12,0,medium
17852,5,934,2017-04-23,0,medium
17853,60,2686,2017-01-19,1,small
17854,82,1745,2017-09-14,1,medium
17855,0,907,2017-06-26,0,medium
17856,48,340,2017-06-13,0,medium
17857,0,1107,2017-01-31,0,medium
17858,64,768,2017-12-23,1,large
17859,45,3052,2017-02-23,0,medium
17860,11,2615,2017-07-26,0,medium
17861,75,1535,2017-09-17,0,large
17862,61,3458,2017-05-11,,small
17863,96,1428,2017-01-16,1,large
17864,33,2094,2017-08-18,1,small
17865,7,1631,2017-05-12,1,medium
17866,98,3498,2017-02-10,1,medium
17867,96,2659,2017-03-25,0,large
17868,83,1056,2017-06-18,1,large
17869,39,3460,2017-02-21,0,large
17870,86,2992,2017-06-03,0,medium
17871,17,1226,2017-07-31,1,medium
17872,88,2066,2017-08-18,1,small
17873,0,2347,2017-08-10,1,medium
17874,30,2124,2017-07-21,1,medium
17875,63,3450,2017-06-08,1,medium
17876,88,1225,2017-04-23,0,medium
17877,92,2868,2017-05-09,0,large
17878,87,2548,2017-08-26,1,medium
17879,0,86,2017-01-28,1,medium
17880,74,2314,2017-02-18,0,medium
17881,69,601,2017-05-30,0,large
17882,53,2961,2017-10-25,0,medium
17883,4,2429,2017-05-22,1,medium
17884,38,1049,2017-06-15,1,medium
17885,52,3432,2017-02-13,1,medium
17886,98,3288,2017-03-05,0,medium
17887,29,3342,2017-08-01,0,medium
17888,5,1150,2017-08-04,0,medium
17889,61,3423,2017-05-18,0,medium
17890,67,3327,2017-01-27,,medium
17891,27,35,2017-09-29,0,medium
17892,59,2238,2017-03-08,0,large
17893,67,786,2017-12-09,0,medium
17894,0,2498,2017-11-17,1,medium
17895,2,2524,2017-02-19,0,medium
17896,10,417,2017-08-30,0,medium
17897,71,1540,2017-03-16,1,large
17898,98,1767,2017-09-02,1,medium
17899,53,1456,2017-03-09,1,medium
17900,18,3220,2017-02-18,0,medium
17901,67,3346,2017-05-25,1,large
17902,19,2478,2017-04-27,0,large
17903,96,2871,2017-12-10,1,large
17904,82,1949,2017-08-01,0,medium
17905,0,1213,2017-05-15,0,medium
17906,43,472,2017-03-03,1,medium
17907,63,1852,2017-01-01,1,medium
17908,0,265,2017-07-22,0,large
17909,15,2464,2017-02-23,1,medium
17910,81,438,2017-10-25,1,medium
17911,50,2290,2017-07-27,1,small
17912,64,720,2017-05-15,0,large
17913,90,118,2017-10-22,1,medium
17914,91,1879,2017-03-23,1,medium
17915,68,1459,2017-05-01,1,medium
17916,14,368,2017-03-10,0,large
17917,86,1515,2017-12-22,0,medium
17918,86,324,2017-03-28,0,medium
17919,0,1295,2017-11-10,1,
17920,72,394,2017-06-14,0,medium
17921,29,790,2017-12-16,1,medium
17922,69,647,2017-03-11,0,medium
17923,6,3141,2017-01-09,1,medium
17924,9,1047,2017-04-30,0,medium
17925,26,3031,2017-02-06,1,medium
17926,0,196,2017-08-06,1,medium
17927,78,1300,2017-05-08,1,large
17928,94,2309,2017-07-19,0,large
17929,33,859,2017-02-15,1,small
17930,54,1657,2017-02-24,1,medium
17931,53,1452,2017-06-13,0,medium
17932,72,2800,2017-06-04,0,medium
17933,43,2733,2017-07-24,0,medium
17934,56,142,2017-01-08,0,medium
17935,99,16,2017-07-31,0,medium
17936,3,729,2017-07-20,0,large
17937,64,2177,2017-07-18,0,large
17938,23,1770,2017-08-02,1,small
17939,3,1964,2017-06-27,0,large
17940,53,2541,2017-12-10,1,medium
17941,46,1820,2017-08-16,0,medium
17942,43,1155,2017-05-03,1,medium
17943,85,1394,2017-02-11,0,medium
17944,1,2186,2017-05-31,1,large
17945,83,1789,2017-04-05,1,large
17946,2,3027,2017-05-08,1,medium
17947,33,289,2017-02-21,0,small
17948,45,2832,2017-01-09,0,medium
17949,55,1062,2017-10-21,1,large
17950,84,186,2017-08-06,0,medium
17951,76,1274,2017-01-15,1,medium
17952,3,995,2017-11-18,0,large
17953,97,1706,2017-11-21,1,medium
17954,47,338,2017-07-07,1,small
17955,85,3295,2017-11-30,0,medium
17956,80,840,2017-09-30,1,medium
17957,93,748,2017-09-16,1,medium
17958,71,576,2017-03-27,1,large
17959,93,987,2017-12-08,1,medium
17960,74,2053,2017-09-01,0,medium
17961,45,1217,2017-11-07,1,medium
17962,6,3061,2017-07-09,1,medium
17963,81,15,2017-11-25,1,small
17964,77,746,2017-03-13,0,large
17965,4,560,2017-09-09,0,medium
17966,17,2789,2017-12-06,0,medium
17967,87,1916,2017-11-07,0,medium
17968,19,1024,2017-11-12,1,medium
17969,7,2691,2017-06-15,1,medium
17970,0,2973,2017-09-28,1,medium
17971,2,2479,2017-03-24,1,medium
17972,76,752,2017-09-27,0,small
17973,47,846,2017-10-09,1,small
17974,69,3248,2017-05-14,0,medium
17975,0,1982,2017-06-14,0,medium
17976,92,79,2017-02-23,0,small
17977,1,3212,2017-02-04,1,medium
17978,34,1708,2017-03-26,1,medium
17979,69,3154,2017-12-16,1,medium
17980,62,2895,2017-02-14,0,medium
17981,69,3446,2017-12-26,1,medium
17982,40,1617,2017-04-15,1,medium
17983,10,1793,2017-01-03,1,medium
17984,0,342,2017-09-28,0,large
17985,2,1404,2017-02-24,1,medium
17986,2,518,2017-02-04,0,medium
17987,39,589,2017-12-20,0,large
17988,0,2720,2017-03-11,0,
17989,80,2563,2017-11-03,1,medium
17990,32,588,2017-02-07,0,medium
17991,74,3005,2017-06-24,0,medium
17992,25,807,2017-08-10,1,medium
17993,95,793,2017-12-29,0,medium
17994,55,204,2017-02-19,1,large
17995,58,2389,2017-07-13,1,medium
17996,68,2777,2017-08-20,0,medium
17997,9,1268,2017-02-10,0,small
17998,0,2039,2017-01-08,0,medium
17999,14,1470,2017-10-07,1,large
18000,86,2606,2017-09-25,0,large
18001,35,856,2017-07-01,1,medium
18002,29,2572,2017-03-07,1,medium
18003,64,1357,2017-11-07,1,small
18004,15,894,2017-02-05,1,medium
18005,33,1872,2017-08-13,0,small
18006,84,3352,2017-08-28,1,medium
18007,1,1043,2017-06-28,1,medium
18008,81,877,2017-09-13,0,small
18009,54,765,2017-08-20,1,medium
18010,80,864,2017-11-14,1,large
18011,79,1224,2017-10-15,,medium
18012,23,787,2017-05-30,1,small
18013,48,3289,2017-07-23,1,medium
18014,15,3480,2017-09-08,0,medium
18015,0,1765,2017-08-31,0,medium
18016,30,2932,2017-06-01,0,medium
18017,42,3064,2017-04-03,1,small
18018,0,2149,2017-07-18,0,medium
18019,77,1641,2017-02-10,1,large
18020,5,366,2017-06-26,1,medium
18021,41,1424,2017-01-05,1,medium
18022,0,3104,2017-05-21,0,
18023,14,377,2017-01-13,,small
18024,0,1115,2017-09-21,1,medium
18025,86,1016,2017-07-01,0,medium
18026,23,297,2017-06-16,0,medium
18027,35,472,2017-01-26,0,medium
18028,0,1320,2017-09-27,0,medium
18029,45,292,2017-01-08,0,medium
18030,3,20,2017-06-11,0,large
18031,18,2622,2017-10-31,0,medium
18032,64,94,2017-10-14,0,large
18033,3,2077,2017-05-17,0,large
18034,60,2816,2017-03-11,0,small
18035,0,3495,2017-01-13,1,medium
18036,3,3470,2017-04-27,1,large
18037,96,3136,2017-01-29,0,small
18038,34,3255,2017-07-09,0,medium
18039,17,2451,2017-12-13,1,medium
18040,59,433,2017-08-24,0,large
18041,27,3190,2017-04-01,1,medium
18042,25,1561,2017-11-04,0,medium
18043,68,3106,2017-02-08,,medium
18044,0,1990,2017-07-17,1,medium
18045,32,1815,2017-01-19,1,medium
18046,60,1492,2017-03-08,1,small
18047,98,664,2017-01-12,1,medium
18048,3,1105,2017-12-14,0,large
18049,39,3270,2017-08-30,1,large
18050,39,189,2017-12-19,1,large
18051,1,2651,2017-09-12,0,medium
18052,0,918,2017-06-22,1,
18053,53,2087,2017-01-03,0,medium
18054,61,2016,2017-10-23,1,medium
18055,88,1293,2017-02-11,0,medium
18056,1,714,2017-11-01,0,large
18057,90,481,2017-12-16,1,medium
18058,37,938,2017-05-12,1,medium
18059,21,1044,2017-08-02,1,medium
18060,41,1438,2017-05-15,0,medium
18061,85,547,2017-10-17,1,medium
18062,98,1309,2017-07-25,1,medium
18063,93,1251,2017-03-09,0,medium
18064,78,1041,2017-12-10,0,large
18065,1,76,2017-12-17,0,large
18066,1,489,2017-01-04,0,medium
18067,10,3107,2017-09-26,1,medium
18068,0,3465,2017-06-04,1,medium
18069,26,788,2017-07-14,,medium
18070,97,3465,2017-03-24,0,medium
18071,25,1806,2017-06-12,0,medium
18072,17,702,2017-02-20,1,medium
18073,41,2928,2017-01-22,1,medium
18074,45,329,2017-06-10,1,medium
18075,54,954,2017-09-08,1,medium
18076,38,39,2017-11-24,0,medium
18077,50,2958,2017-08-20,0,small
18078,22,2585,2017-11-07,1,medium
18079,42,1867,2017-07-29,0,small
18080,10,254,2017-11-19,1,medium
18081,25,925,2017-03-20,1,medium
18082,49,2576,2017-03-03,0,medium
18083,39,1762,2017-08-15,0,large
18084,49,1797,2017-09-24,1,medium
18085,59,2849,2017-02-07,0,small
18086,48,2813,2017-04-07,,medium
18087,0,1700,2017-08-28,1,medium
18088,74,1438,2017-12-08,1,medium
18089,49,744,2017-09-14,0,medium
18090,92,1726,2017-04-04,1,large
18091,80,319,2017-03-19,0,medium
18092,32,3411,2017-08-14,1,medium
18093,31,2944,2017-11-30,1,medium
18094,87,2217,2017-10-22,0,medium
18095,88,2361,2017-01-07,0,small
18096,33,2111,2017-02-10,1,small
18097,92,1821,2017-02-04,0,large
18098,85,1636,2017-11-20,0,medium
18099,45,2877,2017-07-12,0,medium
18100,23,2471,2017-12-15,0,small
18101,77,624,2017-07-29,1,large
18102,21,222,2017-05-03,1,large
18103,69,3371,2017-01-29,1,medium
18104,16,826,2017-10-14,1,small
18105,31,2278,2017-06-25,0,medium
18106,41,384,2017-08-31,0,medium
18107,76,620,2017-07-23,0,medium
18108,0,1701,2017-03-19,0,medium
18109,4,1494,2017-10-02,0,medium
18110,27,188,2017-09-07,1,medium
18111,77,1854,2017-02-05,1,medium
18112,60,2072,2017-11-27,0,small
18113,45,1599,2017-06-23,0,medium
18114,95,647,2017-06-25,0,large
18115,0,2766,2017-02-24,0,medium
18116,17,528,2017-02-27,0,medium
18117,91,452,2017-06-18,0,medium
18118,0,3326,2017-10-19,0,large
18119,4,829,2017-09-17,1,medium
18120,58,2001,2017-05-21,1,medium
18121,21,2861,2017-06-04,1,large
18122,32,311,2017-10-17,0,medium
18123,15,2617,2017-08-26,0,medium
18124,98,1103,2017-11-27,1,medium
18125,60,2401,2017-02-02,1,small
18126,96,2078,2017-10-26,1,small
18127,14,1123,2017-12-20,0,small
18128,9,1171,2017-03-15,1,medium
18129,80,3492,2017-06-10,1,medium
18130,25,2846,2017-09-26,0,medium
18131,43,929,2017-08-31,0,medium
18132,33,2550,2017-12-13,0,small
18133,95,1848,2017-03-18,0,large
18134,60,975,2017-06-22,1,small
18135,24,2380,2017-02-05,0,large
18136,22,1331,2017-08-25,0,medium
18137,72,125,2017-05-28,1,medium
18138,23,2761,2017-10-03,0,small
18139,22,570,2017-09-02,1,medium
18140,4,2273,2017-12-04,0,medium
18141,79,2591,2017-11-18,0,large
18142,6,2194,2017-08-10,1,medium
18143,32,2350,2017-06-11,0,medium
18144,52,1414,2017-12-12,1,medium
18145,3,617,2017-09-12,0,large
18146,34,704,2017-03-28,1,large
18147,73,2639,2017-11-29,1,medium
18148,15,145,2017-12-02,0,medium
18149,86,2492,2017-12-23,0,large
18150,64,1812,2017-09-06,0,large
18151,96,1114,2017-08-22,0,small
18152,87,3000,2017-02-23,0,medium
18153,60,1902,2017-11-08,1,small
18154,35,3230,2017-04-22,0,medium
18155,34,403,2017-11-04,1,large
18156,15,1949,2017-04-23,1,medium
18157,62,541,2017-02-05,0,medium
18158,0,1966,2017-07-15,1,medium
18159,33,1375,2017-02-08,1,small
18160,60,1773,2017-04-05,1,small
18161,85,555,2017-06-10,0,medium
18162,79,1934,2017-10-12,0,medium
18163,55,2818,2017-09-16,0,large
18164,47,1439,2017-10-26,0,small
18165,86,3446,2017-12-03,0,medium
18166,89,2884,2017-10-14,0,large
18167,44,331,2017-09-02,0,medium
18168,66,1361,2017-11-03,1,small
18169,10,2099,2017-05-14,0,medium
18170,62,2386,2017-01-05,1,medium
18171,3,690,2017-07-04,1,large
18172,62,738,2017-08-25,0,medium
18173,47,1950,2017-12-24,1,small
18174,2,398,2017-12-18,0,medium
18175,1,2753,2017-10-24,1,medium
18176,68,1811,2017-02-21,0,medium
18177,1,1648,2017-12-17,1,medium
18178,67,3495,2017-01-24,0,large
18179,36,119,2017-10-28,1,medium
18180,89,2897,2017-11-14,0,large
18181,87,117,2017-12-25,0,medium
18182,24,327,2017-04-13,0,large
18183,59,272,2017-03-26,0,large
18184,68,2815,2017-08-30,1,medium
18185,65,3478,2017-10-11,0,medium
18186,34,3231,2017-11-26,1,large
18187,97,213,2017-02-01,1,medium
18188,85,2269,2017-03-05,0,medium
18189,14,3295,2017-03-10,1,large
18190,68,1755,2017-11-12,1,medium
18191,84,2608,2017-10-30,0,medium
18192,59,513,2017-01-04,1,large
18193,23,1517,2017-12-02,1,small
18194,70,1657,2017-09-07,1,medium
18195,35,1084,2017-12-26,1,medium
18196,92,1077,2017-08-22,1,small
18197,96,1366,2017-11-06,1,small
18198,92,1999,2017-09-13,0,small
18199,41,1821,2017-02-06,1,medium
18200,5,1478,2017-12-29,0,medium
18201,67,61,2017-08-29,0,large
18202,71,1069,2017-02-25,1,large
18203,31,1553,2017-09-25,0,medium
18204,75,1420,2017-01-22,0,large
18205,88,201,2017-03-09,1,medium
18206,79,1281,2017-10-04,1,medium
18207,0,793,2017-08-29,0,medium
18208,84,1291,2017-01-20,1,medium
18209,12,69,2017-03-26,0,medium
18210,45,3329,2017-07-13,0,medium
18211,0,725,2017-11-17,0,medium
18212,31,90,2017-11-30,0,medium
18213,91,2982,2017-01-17,1,medium
18214,14,2869,2017-07-15,0,small
18215,28,424,2017-01-04,1,small
18216,50,679,2017-04-21,1,small
18217,16,2184,2017-09-28,0,small
18218,84,1050,2017-10-23,0,medium
18219,0,23,2017-03-27,1,large
18220,42,3482,2017-12-03,1,small
18221,98,1599,2017-12-11,0,medium
18222,81,1245,2017-06-20,0,small
18223,12,1728,2017-08-07,1,medium
18224,38,3347,2017-05-10,0,large
18225,15,2805,2017-01-24,0,medium
